#
# NMS Moldvay Method of DunjonCorp dungeon generator
# 					Noah Stevens
# December 9th, 2020 I reverted to Moldvay code for better results.
# Updated with Mutant Future materials on January 1, 2019
# Added Dismal Crawl Classics items February 10, 2020
# reduced instances of repeats with the excluder functions
# parameterized the number of rooms and added room numbers with a While loop on Dec 8, 2020
# intended to make a weird, futuro-fantasy dungeon a la M. St Claire's Sign of the Labrys
#
## 					Feature wishlist
##
## 2. Difficulty of some traps and saves scales with dungeon level via variable
## 4. Standardized formatting for monsters (bold), treasure (italics)
## 6. Room sizes (Done, partially!), with larger rooms containing larger features
## 7. Random chance of adding a template to a monster - the templates are included not yet fully implemented
## 10. More Steam, Electricity, Magnetism, Flooding, and Wild Organic zones? (highly desired feature!!!)
## 11. Lairs/Settlements of humanoids with leadership, for allies and trading
## 13. Maybe room contents depend on room size?
## 14. Trap triggers (implemented in another table, but needs weirding)
## 15. Factions of humanoids are the main populants of each level - up to 3 Factions would be cool
## 17. Dataset creator to spit out sorted lists of monsters and magic items after the dungeon is created
## 18. Gold Pieces counter total at the end for XP-for-Gold applications and sanity checking
## 19. Removing big chunks of lists and converting to pseudo-random would remove max rooms limits
## 20. Rooms have a chance of crazy doors, and locked or stuck doors or entrances

# Declare Variables

%Level%,1
%TrapCR%,1
%Room%,1
%TotalRooms%,1
##%TotalGold%,0
%TreasureYES%,0
%TreasureNO%,0

@Level,1,What level of the dungeon do you wish to generate?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
@TotalRooms,10,How many rooms do you wish to generate?

:Start
1,{Loop~%TotalRooms%,%Room%.[RandomContents].<br/>|Room+1|}

;RandomContents
## Normal Rooms
1,[Contents][Loot]

;Contents
2,|TreasureYES=50||TreasureNO=50|Occupied by [Monster=%Level%] # Planned Encounter with 2x treasure - Lair?
1,|TreasureYES=33||TreasureNO=67|The room is trapped with [Trap]
1,|TreasureYES=10||TreasureNO=90|The room has [Hazard]
1,|TreasureYES=99||TreasureNO=1|{Cap~[Weird]}
2,|TreasureYES=1||TreasureNO=99|{Cap~[Empty]}

;Loot
?%TreasureYES%,. The room also contains [Treasure]
?%TreasureNO%,

;Size
1,cramped
1,narrow
1,tight
1,uncomfortably small
1,tiny
1,small
1,modest
1,piddling
1,meager
5,average-sized
1,large
1,ample
1,broad
1,grand
1,roomy
1,sizable
1,voluminous
1,vast
1,extensive
1,excessive
1,big
1,huge
1,giant
1,cavernous
1,immense
1,mammoth
1,colossal
1,cyclopean
1,vast
1,gargantuan

;Steam
1,brass boilers
1,steel boilers
1,steam pipes
1,rows of valve-control knobs
1,pressure-gauges
1,hissing radiators
1,steaming lead pipes
1,humming valves with pressure indicators
1,steaming drains

;Diesel
1,humming diesel engines
1,sputtering diesel engines
1,sooty exhaust ports
1,intricate carbeurators
1,fuel tanks
1,fuel lines
1,mufflers
1,catalytic converters
1,churning cams and pistons

;Electric
1,whirring dynamos
1,sparking wires
1,glowing control rods
1,stagnant coolant ponds
1,corroded motors
1,electrical conduit
1,vacuum tubes
1,junction boxes
1,fuse panels
1,switch relays
1,knife switches
1,blinking control panels
1,readout gauges

;Organic
1,clone-tubes
1,nutrient vats
1,nutrient ponds
1,bio-diesel chamber
1,hydroponic grow-chamber
1,fertilizer sprayer
1,holding pond of sludge
1,algae tanks
1,protein slurry containers
