#Name:	Xyntillan Character Quirks
#Date:	March 12, 2021
#By:	JDCorley and Noah Stevens

;Start
2,[Short]
3,{Cap~[Long]}

;Short
1,[Physical]
1,[Impression]

;Physical
1,[Color.Start]-haired
1,[Color.Start]-eyed
1,[Voiced]-voiced
1,[Skinned]-skinned
1,[Build] physique
1,[Stature]
1,[Complexion]
1,[Other]

;Other
1,Heart-faced
1,Gap-toothed
1,Naked
1,Hunchbacked
1,Masked
1,Veiled
1,Foul-smelling
1,Pierced all over
1,Filthy
1,Shapely
1,Good-looking
1,Ugly
1,Balding
1,Hairy

;Complexion
1,Freckled
1,Jaundiced
1,Pale
1,Rosy-cheeked
1,Ruddy
1,Sallow
1,Sanguine

;Stature
1,Compact
1,Elongated
1,Long
1,Short
1,Squat
1,Tall

;Build
1,[Endo]
1,[Ecto]
1,[Meso]

;Ecto
1,Angular
1,Bony
1,Emaciated
1,Gangling
1,Gangly
1,Gaunt
1,Hollow-cheeked
1,Lanky
1,Pinched
1,Rawboned
1,Scraggly
1,Scrawny
1,Skeletal
1,Skin-and-bones
1,Skinny
1,Spindly
1,Underfed
1,Undernourished
1,Underweight
1,Waiflike
1,Wasted
1,Weedy

;Meso
1,Able-bodied
1,Athletic
1,Beefy
1,Brawny
1,Broad-shouldered
1,Burly
1,Fit
1,Hardy
1,Healthy
1,Hearty
1,Hunky
1,Husky
1,Lusty
1,Muscular
1,Powerful
1,Robust
1,Strapping
1,Strong
1,Sturdy
1,Trim
1,Vigorous
1,Well-built

;Endo
1,Ample
1,Beefy
1,Bulky
1,Chubby
1,Chunky
1,Corn-fed
1,Corpulent
1,Fat
1,Fleshy
1,Full-figured
1,Heavy-set
1,Overweight
1,Paunchy
1,Porky
1,Portly
1,Pudgy
1,Roly-poly
1,Rotund
1,Round
1,Stout
1,Tubby
1,Well-padded
1,Zaftig

;Skinned
3,Dark
2,Rough
1,Fair
1,Light
1,Pale

;Voiced
1,Annoying
1,Deep
1,Gravel
1,High

;Impression
1,Animal-hater
1,Animal-lover
1,Bashful
1,Boastful
1,Bookish
1,Boorish
1,Bored
1,Boring
1,Bossy
1,Businesslike
1,Calm
1,Cat-lover
1,Chatty
1,Cherubic
1,Childlike
1,Complainer
1,Confused
1,Courteous
1,Cynical
1,Daydreamer
1,Depressed
1,Diseased
1,Dislikes children
1,Dislikes crowds
1,Disorganized
1,Disrespectful
1,Dog-lover
1,Drunk
1,Emotionless
1,Familiar-looking
1,Fashionable
1,Fast-talker
1,Fatalistic
1,Fidgety
1,Flamboyant
1,Flea-infested
1,Flirtatious
1,Foppish
1,Forbidding
1,Forgetful
1,Foul-mouthed
1,Free-spirited
1,Friendly
1,Frightened
1,Frowning
1,Frustrated
1,Garrulous
1,Generous
1,Gentle
1,Giggly
1,Glaring
1,Glum
1,Gluttonous
1,Gnarled
1,Gossipy
1,Graceful
1,Grateful
1,Greedy
1,Grim
1,Grubby
